underlying,underlying_last,optionroot,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,ivbid,ivask,delta,gamma
YPF,21.08,YPF160415C00017000,call,04/15/2016,11/06/2015,17.0,2.75,4.9,5.7,0,5,0.4572,0.652,0.7804,0.0382
YPF,21.08,YPF160415P00017000,put,04/15/2016,11/06/2015,17.0,1.5,1.0,1.35,0,91,0.51,0.5949,-0.2192,0.0383
YPF,21.08,YPF160415C00018000,call,04/15/2016,11/06/2015,18.0,4.6,4.2,5.1,0,40,0.4523,0.6486,0.7323,0.0428
YPF,21.08,YPF160415P00018000,put,04/15/2016,11/06/2015,18.0,2.2,1.25,1.6,0,50,0.4881,0.5648,-0.2638,0.0444
YPF,21.08,YPF160415C00019000,call,04/15/2016,11/06/2015,19.0,0.0,3.6,4.4,0,0,0.4551,0.6159,0.6825,0.0476
YPF,21.08,YPF160415P00019000,put,04/15/2016,11/06/2015,19.0,0.0,1.7,2.0,0,0,0.4978,0.5581,-0.3169,0.0483
YPF,21.08,YPF160415C00020000,call,04/15/2016,11/06/2015,20.0,2.9,3.1,3.9,0,39,0.4635,0.6151,0.6295,0.0501
YPF,21.08,YPF160415P00020000,put,04/15/2016,11/06/2015,20.0,2.6,2.1,2.45,0,5,0.4848,0.5511,-0.3709,0.0522
YPF,21.08,YPF160415C00021000,call,04/15/2016,11/06/2015,21.0,3.17,2.65,3.1,0,20,0.4682,0.5504,0.5733,0.0551
YPF,21.08,YPF160415P00021000,put,04/15/2016,11/06/2015,21.0,0.0,2.55,3.0,0,0,0.4709,0.5529999999999999,-0.4264,0.0548
YPF,21.08,YPF160415C00022000,call,04/15/2016,11/06/2015,22.0,2.76,2.2,2.7,0,293,0.462,0.5518,0.5182,0.0563
YPF,21.08,YPF160415P00022000,put,04/15/2016,11/06/2015,22.0,0.0,3.1,3.5,0,0,0.4649,0.5366,-0.4832,0.057
YPF,21.08,YPF160415C00023000,call,04/15/2016,11/06/2015,23.0,2.5,1.8,2.3,0,44,0.4546,0.5447,0.46299999999999997,0.0569
YPF,21.08,YPF160415P00023000,put,04/15/2016,11/06/2015,23.0,0.0,3.7,4.2,0,0,0.4577,0.5478,-0.5359,0.0566
YPF,21.08,YPF160415C00024000,call,04/15/2016,11/06/2015,24.0,0.5,1.5,1.95,0,52,0.4557,0.5385,0.4113,0.055999999999999994
YPF,21.08,YPF160415P00024000,put,04/15/2016,11/06/2015,24.0,9.0,4.4,4.9,0,27,0.4592,0.5511,-0.5852,0.0552
YPF,21.08,YPF160415C00025000,call,04/15/2016,11/06/2015,25.0,1.55,1.2,1.65,0,5,0.4478,0.5339,0.3607,0.0546
YPF,21.08,YPF160415P00025000,put,04/15/2016,11/06/2015,25.0,0.0,5.0,5.6,0,0,0.4322,0.5472,-0.6399,0.0547
YPF,21.08,YPF160415C00026000,call,04/15/2016,11/06/2015,26.0,1.19,1.0,1.45,0,4,0.4513,0.5415,0.3198,0.0516
YPF,21.08,YPF160415P00026000,put,04/15/2016,11/06/2015,26.0,0.0,5.8,6.6,0,0,0.4349,0.5938,-0.6701,0.0504
YPF,21.08,YPF160415C00027000,call,04/15/2016,11/06/2015,27.0,0.32,0.8,1.2,0,4,0.4476,0.5329999999999999,0.2762,0.0488
YPF,21.08,YPF160415P00027000,put,04/15/2016,11/06/2015,27.0,7.4,6.6,7.3,0,20,0.4296,0.5781,-0.7154,0.0482
YPF,21.08,YPF160415C00028000,call,04/15/2016,11/06/2015,28.0,0.85,0.6,1.15,0,4,0.4343,0.5604,0.2447,0.0452
YPF,21.08,YPF160415P00028000,put,04/15/2016,11/06/2015,28.0,10.4,7.0,8.1,0,41,0.2801,0.5761,-0.8031,0.0464
YPF,21.08,YPF160415C00029000,call,04/15/2016,11/06/2015,29.0,0.72,0.45,1.0,0,16,0.425,0.5631,0.2103,0.0418
YPF,21.08,YPF160415P00029000,put,04/15/2016,11/06/2015,29.0,10.6,7.9,9.0,0,6,0.2322,0.5905,-0.8479,0.0409
YPF,21.08,YPF160415C00030000,call,04/15/2016,11/06/2015,30.0,0.2,0.35,0.9,0,147,0.4225,0.5718,0.1838,0.0383
YPF,21.08,YPF160415P00030000,put,04/15/2016,11/06/2015,30.0,0.0,8.8,9.8,0,0,0.0,0.5785,-0.8623,0.0367
YPF,21.08,YPF160415C00031000,call,04/15/2016,11/06/2015,31.0,0.0,0.15,0.8,0,0,0.3665,0.5775,0.142,0.0341
YPF,21.08,YPF160415P00031000,put,04/15/2016,11/06/2015,31.0,10.7,9.7,10.7,0,27,0.0,0.5851,-0.8846,0.0322
YPF,21.08,YPF160415C00032000,call,04/15/2016,11/06/2015,32.0,0.5,0.05,0.75,0,1,0.3183,0.5928,0.1101,0.0296
YPF,21.08,YPF160415P00032000,put,04/15/2016,11/06/2015,32.0,0.0,10.1,12.5,0,0,0.0,0.7929999999999999,-0.902,0.0284
YPF,21.08,YPF160415C00033000,call,04/15/2016,11/06/2015,33.0,0.0,0.0,0.7,0,0,0.0,0.606,0.0921,0.026000000000000002
YPF,21.08,YPF160415P00033000,put,04/15/2016,11/06/2015,33.0,0.0,11.0,13.3,0,0,0.0,0.7803,-0.9156,0.025
YPF,21.08,YPF160415C00034000,call,04/15/2016,11/06/2015,34.0,0.0,0.0,0.65,0,0,0.0,0.617,0.0768,0.0227
YPF,21.08,YPF160415P00034000,put,04/15/2016,11/06/2015,34.0,0.0,11.9,14.1,0,0,0.0,0.7637,-0.9258,0.0223
YPF,21.08,YPF160415C00035000,call,04/15/2016,11/06/2015,35.0,0.0,0.0,0.6,0,0,0.0,0.6261,0.0639,0.0197
YPF,21.08,YPF160415P00035000,put,04/15/2016,11/06/2015,35.0,0.0,12.9,15.0,0,0,0.0,0.7666,-0.9334,0.0201
YPF,21.08,YPF160415C00036000,call,04/15/2016,11/06/2015,36.0,0.0,0.0,0.55,0,0,0.0,0.6331,0.053,0.017
YPF,21.08,YPF160415P00036000,put,04/15/2016,11/06/2015,36.0,0.0,13.9,16.2,0,0,0.0,0.8379,-0.9389,0.0183
YPF,21.08,YPF160415C00037000,call,04/15/2016,11/06/2015,37.0,0.0,0.0,0.55,0,0,0.0,0.6545,0.0439,0.0146
YPF,21.08,YPF160415P00037000,put,04/15/2016,11/06/2015,37.0,0.0,14.8,17.2,0,0,0.0,0.8621,-0.9426,0.0169
YPF,21.08,YPF160415C00038000,call,04/15/2016,11/06/2015,38.0,0.0,0.0,0.5,0,0,0.0,0.6585,0.0363,0.0125
YPF,21.08,YPF160415P00038000,put,04/15/2016,11/06/2015,38.0,0.0,15.9,17.9,0,0,0.0,0.8134,-0.9448,0.0159
YPF,21.08,YPF170120C00005000,call,01/20/2017,11/06/2015,5.0,0.0,15.4,17.2,0,0,0.0,1.3387,0.9897,0.0017
YPF,21.08,YPF170120P00005000,put,01/20/2017,11/06/2015,5.0,0.0,0.0,0.45,0,0,0.0,1.0013,-0.0078,0.0015
YPF,21.08,YPF170120C00008000,call,01/20/2017,11/06/2015,8.0,0.0,12.5,14.5,0,0,0.0,1.014,0.9537,0.0062
YPF,21.08,YPF170120P00008000,put,01/20/2017,11/06/2015,8.0,0.0,0.0,0.6,0,0,0.0,0.7549,-0.0405,0.0059
YPF,21.08,YPF170120C00010000,call,01/20/2017,11/06/2015,10.0,0.0,10.8,12.8,0,0,0.0,0.8885,0.9216,0.0098
YPF,21.08,YPF170120P00010000,put,01/20/2017,11/06/2015,10.0,0.0,0.05,0.8,0,0,0.3467,0.6644,-0.0517,0.009000000000000001
YPF,21.08,YPF170120C00013000,call,01/20/2017,11/06/2015,13.0,7.4,8.8,9.8,0,25,0.4449,0.6481,0.8671,0.017
YPF,21.08,YPF170120P00013000,put,01/20/2017,11/06/2015,13.0,0.0,0.6,1.3,0,0,0.4302,0.5792,-0.1236,0.0175
YPF,21.08,YPF170120C00015000,call,01/20/2017,11/06/2015,15.0,5.53,7.3,8.4,0,213,0.4367,0.6133,0.8122,0.0222
YPF,21.08,YPF170120P00015000,put,01/20/2017,11/06/2015,15.0,1.45,1.15,1.75,10,40,0.4352,0.534,-0.1804,0.0234
YPF,21.08,YPF170120C00018000,call,01/20/2017,11/06/2015,18.0,6.2,5.5,6.6,0,2023,0.4399,0.5793,0.7157,0.0287
YPF,21.08,YPF170120P00018000,put,01/20/2017,11/06/2015,18.0,4.3,2.05,3.3,0,98,0.402,0.5616,-0.2838,0.0304
YPF,21.08,YPF170120C00020000,call,01/20/2017,11/06/2015,20.0,5.17,4.5,5.4,0,114,0.4369,0.5414,0.6461,0.0328
YPF,21.08,YPF170120P00020000,put,01/20/2017,11/06/2015,20.0,4.97,3.0,4.1,0,595,0.39899999999999997,0.5264,-0.35700000000000004,0.0348
YPF,21.08,YPF170120C00023000,call,01/20/2017,11/06/2015,23.0,3.77,3.2,4.2,0,40,0.4238,0.5324,0.5418,0.0358
YPF,21.08,YPF170120P00023000,put,01/20/2017,11/06/2015,23.0,5.8,4.7,5.7,0,76,0.3894,0.4979,-0.4705,0.0387
YPF,21.08,YPF170120C00025000,call,01/20/2017,11/06/2015,25.0,1.25,2.55,3.2,0,75,0.4198,0.4907,0.4673,0.0377
YPF,21.08,YPF170120P00025000,put,01/20/2017,11/06/2015,25.0,6.46,5.9,7.1,0,81,0.3695,0.5004,-0.5433,0.0394
YPF,21.08,YPF170120C00028000,call,01/20/2017,11/06/2015,28.0,0.6,1.9,2.5,0,35,0.4267,0.4954,0.3826,0.0357
YPF,21.08,YPF170120P00028000,put,01/20/2017,11/06/2015,28.0,11.19,8.1,9.3,0,856,0.3558,0.4952,-0.6421,0.0379
YPF,21.08,YPF170120C00030000,call,01/20/2017,11/06/2015,30.0,2.0,1.5,2.05,0,57,0.4223,0.4888,0.3277,0.0342
YPF,21.08,YPF170120P00030000,put,01/20/2017,11/06/2015,30.0,10.55,9.7,10.9,0,54,0.3454,0.4956,-0.6997,0.0357
YPF,21.08,YPF170120C00033000,call,01/20/2017,11/06/2015,33.0,0.75,1.0,1.6,0,146,0.4101,0.4907,0.258,0.031
YPF,21.08,YPF170120P00033000,put,01/20/2017,11/06/2015,33.0,0.0,11.8,13.8,0,0,0.1852,0.5429999999999999,-0.8185,0.0313
YPF,21.08,YPF170120C00035000,call,01/20/2017,11/06/2015,35.0,1.25,0.75,1.4,0,155,0.4028,0.4967,0.2205,0.0285
YPF,21.08,YPF170120P00035000,put,01/20/2017,11/06/2015,35.0,15.1,13.5,15.5,0,1,0.0,0.5408,-0.8313,0.0279
YPF,21.08,YPF170120C00037000,call,01/20/2017,11/06/2015,37.0,1.27,0.55,1.2,0,214,0.3936,0.4993,0.1859,0.0259
YPF,21.08,YPF170120P00037000,put,01/20/2017,11/06/2015,37.0,16.9,15.4,17.4,0,0,0.0,0.5595,-0.8633,0.0244
YPF,21.08,YPF170120C00040000,call,01/20/2017,11/06/2015,40.0,0.8,0.3,1.0,0,182,0.3728,0.5083,0.1417,0.022000000000000002
YPF,21.08,YPF170120P00040000,put,01/20/2017,11/06/2015,40.0,17.86,18.2,20.1,0,4,0.0,0.5614,-0.898,0.0197
YPF,21.08,YPF170120C00042000,call,01/20/2017,11/06/2015,42.0,5.0,0.2,0.85,0,11,0.3616,0.5071,0.1156,0.0194
YPF,21.08,YPF170120P00042000,put,01/20/2017,11/06/2015,42.0,0.0,18.9,23.5,0,0,0.0,0.7646,-0.9139,0.0172
YPF,21.08,YPF170120C00045000,call,01/20/2017,11/06/2015,45.0,1.2,0.05,0.75,0,11,0.3113,0.5211,0.0777,0.0151
YPF,21.08,YPF170120P00045000,put,01/20/2017,11/06/2015,45.0,0.0,21.8,26.5,0,0,0.0,0.8022,-0.9298,0.0144
YPF,21.08,YPF170120C00047000,call,01/20/2017,11/06/2015,47.0,1.45,0.0,0.7,0,15,0.0,0.531,0.0648,0.0131
YPF,21.08,YPF170120P00047000,put,01/20/2017,11/06/2015,47.0,0.0,23.7,28.5,0,0,0.0,0.8255,-0.9363,0.013000000000000001
YPF,21.08,YPF170120C00050000,call,01/20/2017,11/06/2015,50.0,0.4,0.0,0.65,0,85,0.0,0.5479,0.0494,0.0106
YPF,21.08,YPF170120P00050000,put,01/20/2017,11/06/2015,50.0,0.0,26.7,31.0,0,5,0.0,0.7969,-0.9516,0.0105
YPF,21.08,YPF170120C00055000,call,01/20/2017,11/06/2015,55.0,1.1,0.0,0.55,0,31,0.0,0.5661,0.0315,0.0073
YPF,21.08,YPF170120P00055000,put,01/20/2017,11/06/2015,55.0,0.0,31.5,36.0,0,0,0.0,0.8454,-0.9693,0.0072
YPF,21.08,YPF180119C00005000,call,01/19/2018,11/06/2015,5.0,0.0,14.2,18.4,0,0,0.0,1.4021,0.9846,0.0022
YPF,21.08,YPF180119P00005000,put,01/19/2018,11/06/2015,5.0,0.0,0.0,4.8,0,0,0.0,3.2409,-0.0439,0.0024
YPF,21.08,YPF180119C00008000,call,01/19/2018,11/06/2015,8.0,0.0,11.5,15.8,0,0,0.0,1.0262,0.9444,0.0064
YPF,21.08,YPF180119P00008000,put,01/19/2018,11/06/2015,8.0,0.0,0.0,4.8,0,0,0.0,1.5325,-0.0806,0.0047
YPF,21.08,YPF180119C00010000,call,01/19/2018,11/06/2015,10.0,0.0,10.1,14.4,0,0,0.0,0.9284,0.9094,0.0096
YPF,21.08,YPF180119P00010000,put,01/19/2018,11/06/2015,10.0,0.0,0.05,4.8,0,0,0.2577,1.2089,-0.1081,0.0081
YPF,21.08,YPF180119C00013000,call,01/19/2018,11/06/2015,13.0,0.0,8.0,12.4,0,0,0.0,0.8201,0.8463,0.0144
YPF,21.08,YPF180119P00013000,put,01/19/2018,11/06/2015,13.0,0.0,0.05,4.8,0,0,0.1762,0.8995,-0.1551,0.0142
YPF,21.08,YPF180119C00015000,call,01/19/2018,11/06/2015,15.0,0.0,6.7,11.2,0,0,0.2329,0.7706,0.7996,0.0178
YPF,21.08,YPF180119P00015000,put,01/19/2018,11/06/2015,15.0,0.0,0.5,5.0,0,0,0.2333,0.7712,-0.2004,0.0178
YPF,21.08,YPF180119C00018000,call,01/19/2018,11/06/2015,18.0,0.0,5.1,9.6,0,0,0.2832,0.7170000000000001,0.7241,0.0214
YPF,21.08,YPF180119P00018000,put,01/19/2018,11/06/2015,18.0,0.0,1.7,6.2,0,0,0.2665,0.7002,-0.2775,0.0222
YPF,21.08,YPF180119C00020000,call,01/19/2018,11/06/2015,20.0,7.0,4.1,8.6,0,12,0.2865,0.6859999999999999,0.6719,0.0237
YPF,21.08,YPF180119P00020000,put,01/19/2018,11/06/2015,20.0,0.0,2.6,7.2,0,0,0.2645,0.6712,-0.3319,0.0248
YPF,21.08,YPF180119C00022000,call,01/19/2018,11/06/2015,22.0,0.0,3.2,7.7,0,0,0.2819,0.6605,0.618,0.0259
YPF,21.08,YPF180119P00022000,put,01/19/2018,11/06/2015,22.0,0.0,3.6,8.4,0,0,0.2547,0.6568,-0.387,0.0268
YPF,21.08,YPF180119C00025000,call,01/19/2018,11/06/2015,25.0,0.0,2.25,6.6,0,0,0.2842,0.6373,0.5417,0.0275
YPF,21.08,YPF180119P00025000,put,01/19/2018,11/06/2015,25.0,0.0,5.6,10.2,0,0,0.2542,0.6275,-0.4685,0.0288
YPF,21.08,YPF180119C00027000,call,01/19/2018,11/06/2015,27.0,0.0,1.8,6.0,0,0,0.2875,0.6274,0.4949,0.0279
YPF,21.08,YPF180119P00027000,put,01/19/2018,11/06/2015,27.0,0.0,7.0,11.5,0,0,0.2439,0.6118,-0.5237,0.0297
YPF,21.08,YPF180119C00030000,call,01/19/2018,11/06/2015,30.0,0.0,0.9,5.3,0,0,0.2526,0.6239,0.419,0.0285
YPF,21.08,YPF180119P00030000,put,01/19/2018,11/06/2015,30.0,11.0,9.1,13.7,0,13,0.1968,0.6018,-0.6122,0.0307
YPF,21.08,YPF180119C00032000,call,01/19/2018,11/06/2015,32.0,0.0,0.55,4.9,0,0,0.2378,0.6229,0.374,0.0281
YPF,21.08,YPF180119P00032000,put,01/19/2018,11/06/2015,32.0,0.0,10.7,15.3,0,0,0.1357,0.6017,-0.6823,0.0309
YPF,21.08,YPF180119C00035000,call,01/19/2018,11/06/2015,35.0,0.0,0.1,4.8,0,0,0.1847,0.6555,0.3127,0.0269
YPF,21.08,YPF180119P00035000,put,01/19/2018,11/06/2015,35.0,0.0,13.3,17.6,0,0,0.0,0.588,-0.7382,0.0282
BFR,22.82,BFR151120C00002500,call,11/20/2015,11/12/2015,2.5,0.0,19.5,21.2,0,0,0.0,15.0812,1.0,0.0
BFR,22.82,BFR151120P00002500,put,11/20/2015,11/12/2015,2.5,0.0,0.0,0.35,0,0,0.0,11.1314,0.0,0.0
BFR,22.82,BFR151120C00005000,call,11/20/2015,11/12/2015,5.0,0.0,17.0,18.7,0,0,0.0,9.7872,1.0,0.0
BFR,22.82,BFR151120P00005000,put,11/20/2015,11/12/2015,5.0,0.0,0.0,0.35,0,0,0.0,7.4794,0.0,0.0
BFR,22.82,BFR151120C00007500,call,11/20/2015,11/12/2015,7.5,0.0,14.5,16.2,0,0,0.0,7.2599,1.0,0.0
BFR,22.82,BFR151120P00007500,put,11/20/2015,11/12/2015,7.5,0.0,0.0,0.35,0,0,0.0,5.5662,0.0,0.0
BFR,22.82,BFR151120C00010000,call,11/20/2015,11/12/2015,10.0,0.0,12.0,13.7,0,0,0.0,5.5974,1.0,0.0
BFR,22.82,BFR151120P00010000,put,11/20/2015,11/12/2015,10.0,0.0,0.0,0.35,0,0,0.0,4.2644,0.0,0.0
BFR,22.82,BFR151120C00012500,call,11/20/2015,11/12/2015,12.5,5.3,9.7,11.2,0,0,0.0,4.3471,0.9999,0.0001
BFR,22.82,BFR151120P00012500,put,11/20/2015,11/12/2015,12.5,0.0,0.0,0.35,0,0,0.0,3.2681,-0.0001,0.0001
BFR,22.82,BFR151120C00015000,call,11/20/2015,11/12/2015,15.0,2.0,7.2,8.7,0,0,0.0,3.3289999999999997,0.9962,0.0031
BFR,22.82,BFR151120P00015000,put,11/20/2015,11/12/2015,15.0,0.48,0.0,0.35,0,4,0.0,2.4487,-0.0039,0.0031
BFR,22.82,BFR151120C00017500,call,11/20/2015,11/12/2015,17.5,6.0,4.9,6.2,0,125,0.0,2.4487,0.9570000000000001,0.0247
BFR,22.82,BFR151120P00017500,put,11/20/2015,11/12/2015,17.5,1.2,0.0,0.35,0,39,0.0,1.7361,-0.0434,0.0248
BFR,22.82,BFR151120C00020000,call,11/20/2015,11/12/2015,20.0,4.25,1.9,3.7,0,75,0.0,1.6394,0.8763,0.0744
BFR,22.82,BFR151120P00020000,put,11/20/2015,11/12/2015,20.0,0.3,0.0,0.35,0,12,0.0,1.0785,-0.0889,0.0693
BFR,22.82,BFR151120C00022500,call,11/20/2015,11/12/2015,22.5,1.1,0.65,1.35,0,10,0.3683,0.9234,0.5796,0.1872
BFR,22.82,BFR151120P00022500,put,11/20/2015,11/12/2015,22.5,0.4,0.2,0.9,0,60,0.2628,0.8224,-0.4118,0.2217
BFR,22.82,BFR151120C00025000,call,11/20/2015,11/12/2015,25.0,0.15,0.05,0.4,0,146,0.4451,0.8768,0.1772,0.1215
BFR,22.82,BFR151120P00025000,put,11/20/2015,11/12/2015,25.0,0.0,1.65,2.5,0,0,0.0,0.7988,-0.8601,0.1199
BFR,22.82,BFR151120C00030000,call,11/20/2015,11/12/2015,30.0,0.0,0.0,0.35,0,0,0.0,1.6313,0.09,0.0374
BFR,22.82,BFR151120P00030000,put,11/20/2015,11/12/2015,30.0,6.4,6.3,8.3,0,4,0.0,2.4646,-0.9027,0.0385
BFR,22.82,BFR151218C00002500,call,12/18/2015,11/12/2015,2.5,0.0,19.3,21.3,0,0,0.0,7.1926,1.0,0.0
BFR,22.82,BFR151218P00002500,put,12/18/2015,11/12/2015,2.5,0.0,0.0,0.35,0,0,0.0,5.0719,-0.0004,0.0001
BFR,22.82,BFR151218C00005000,call,12/18/2015,11/12/2015,5.0,0.0,16.8,18.8,0,0,0.0,4.6296,1.0,0.0
BFR,22.82,BFR151218P00005000,put,12/18/2015,11/12/2015,5.0,0.0,0.0,0.35,0,0,0.0,3.4081,-0.008,0.0013
BFR,22.82,BFR151218C00007500,call,12/18/2015,11/12/2015,7.5,0.0,14.4,16.3,0,0,0.0,3.4297,0.9999,0.0001
BFR,22.82,BFR151218P00007500,put,12/18/2015,11/12/2015,7.5,0.0,0.0,0.35,0,0,0.0,2.5364,-0.0311,0.0041
BFR,22.82,BFR151218C00010000,call,12/18/2015,11/12/2015,10.0,0.0,11.9,13.8,0,0,0.0,2.6459,0.9975,0.0011
BFR,22.82,BFR151218P00010000,put,12/18/2015,11/12/2015,10.0,0.0,0.0,0.35,0,0,0.0,1.9433,-0.0388,0.0066
BFR,22.82,BFR151218C00012500,call,12/18/2015,11/12/2015,12.5,0.0,9.7,11.3,0,0,0.0,2.0577,0.9817,0.0063
BFR,22.82,BFR151218P00012500,put,12/18/2015,11/12/2015,12.5,0.0,0.0,0.35,0,0,0.0,1.4894,-0.0435,0.0102
BFR,22.82,BFR151218C00015000,call,12/18/2015,11/12/2015,15.0,0.0,7.2,8.9,0,0,0.0,1.6439,0.9337,0.0181
BFR,22.82,BFR151218P00015000,put,12/18/2015,11/12/2015,15.0,0.0,0.0,0.35,0,0,0.0,1.1161,-0.0483,0.0159
BFR,22.82,BFR151218C00017500,call,12/18/2015,11/12/2015,17.5,1.2,5.2,6.4,0,138,0.0,1.2209,0.8522,0.0342
BFR,22.82,BFR151218P00017500,put,12/18/2015,11/12/2015,17.5,0.0,0.0,0.35,0,0,0.0,0.7916,-0.0646,0.0296
BFR,22.82,BFR151218C00020000,call,12/18/2015,11/12/2015,20.0,0.0,3.0,4.1,0,0,0.3843,0.9187,0.7745,0.0649
BFR,22.82,BFR151218P00020000,put,12/18/2015,11/12/2015,20.0,0.48,0.2,0.6,0,20,0.4026,0.6192,-0.18100000000000002,0.0726
BFR,22.82,BFR151218C00022500,call,12/18/2015,11/12/2015,22.5,1.72,1.25,2.15,180,1,0.3836,0.7061,0.5676,0.1017
BFR,22.82,BFR151218P00022500,put,12/18/2015,11/12/2015,22.5,1.05,1.2,1.45,1250,0,0.4834,0.5728,-0.4324,0.1049
BFR,22.82,BFR151218C00025000,call,12/18/2015,11/12/2015,25.0,0.57,0.2,1.0,200,2,0.3027,0.6386,0.2921,0.1028
BFR,22.82,BFR151218P00025000,put,12/18/2015,11/12/2015,25.0,0.0,2.15,3.1,0,0,0.0,0.6118,-0.7498,0.1128
BFR,22.82,BFR151218C00030000,call,12/18/2015,11/12/2015,30.0,0.0,0.0,0.45,0,0,0.0,0.8019,0.006999999999999999,0.0078
BFR,22.82,BFR151218P00030000,put,12/18/2015,11/12/2015,30.0,0.0,6.4,8.4,0,0,0.0,1.1678,-0.8320000000000001,0.0438
BFR,22.82,BFR160115C00002500,call,01/15/2016,11/12/2015,2.5,0.0,19.4,21.2,0,0,0.0,5.1301,1.0,0.0
BFR,22.82,BFR160115P00002500,put,01/15/2016,11/12/2015,2.5,0.0,0.0,0.35,0,0,0.0,3.7889,-0.0005,0.0001
BFR,22.82,BFR160115C00005000,call,01/15/2016,11/12/2015,5.0,0.0,17.2,18.7,0,0,0.0,3.3279,1.0,0.0
BFR,22.82,BFR160115P00005000,put,01/15/2016,11/12/2015,5.0,0.0,0.0,0.35,0,0,0.0,2.546,-0.0086,0.0013
BFR,22.82,BFR160115C00007500,call,01/15/2016,11/12/2015,7.5,0.0,14.4,16.2,0,0,0.0,2.4676,1.0,0.0
BFR,22.82,BFR160115P00007500,put,01/15/2016,11/12/2015,7.5,0.0,0.0,0.35,0,0,0.0,1.8949,-0.0323,0.0042
BFR,22.82,BFR160115C00010000,call,01/15/2016,11/12/2015,10.0,0.0,11.8,13.7,0,0,0.0,1.9016,0.9983,0.0008
BFR,22.82,BFR160115P00010000,put,01/15/2016,11/12/2015,10.0,0.0,0.0,0.35,0,0,0.0,1.452,-0.0446,0.006999999999999999
BFR,22.82,BFR160115C00012500,call,01/15/2016,11/12/2015,12.5,3.1,10.1,11.2,0,48,0.0,1.4764,0.9853,0.0055
BFR,22.82,BFR160115P00012500,put,01/15/2016,11/12/2015,12.5,0.1,0.0,0.3,0,335,0.0,1.0689,-0.0566,0.0113
BFR,22.82,BFR160115C00015000,call,01/15/2016,11/12/2015,15.0,1.9,7.7,8.3,0,202,0.0,0.9123,0.941,0.0173
BFR,22.82,BFR160115P00015000,put,01/15/2016,11/12/2015,15.0,0.25,0.0,0.25,0,268,0.0,0.7607,-0.0716,0.0186
BFR,22.82,BFR160115C00017500,call,01/15/2016,11/12/2015,17.5,5.0,5.4,6.4,0,73,0.39,0.9105,0.8682,0.0346
BFR,22.82,BFR160115P00017500,put,01/15/2016,11/12/2015,17.5,2.8,0.05,0.6,0,43,0.3664,0.7147,-0.0978,0.0336
BFR,22.82,BFR160115C00020000,call,01/15/2016,11/12/2015,20.0,3.4,3.3,4.3,0,84,0.415,0.748,0.748,0.0577
BFR,22.82,BFR160115P00020000,put,01/15/2016,11/12/2015,20.0,0.7,0.5,0.95,0,75,0.4265,0.5828,-0.231,0.0634
BFR,22.82,BFR160115C00022500,call,01/15/2016,11/12/2015,22.5,2.19,1.7,2.5,180,10,0.4061,0.6204,0.5698,0.0805
BFR,22.82,BFR160115P00022500,put,01/15/2016,11/12/2015,22.5,1.5,1.2,1.85,0,16,0.3619,0.5358,-0.4315,0.0921
BFR,22.82,BFR160115C00025000,call,01/15/2016,11/12/2015,25.0,0.99,0.75,1.4,180,14,0.4049,0.5868,0.3687,0.08
BFR,22.82,BFR160115P00025000,put,01/15/2016,11/12/2015,25.0,0.0,2.6,3.5,0,0,0.3091,0.5694,-0.6567,0.0881
BFR,22.82,BFR160115C00030000,call,01/15/2016,11/12/2015,30.0,0.3,0.0,0.4,0,10,0.0,0.5770000000000001,0.1225,0.0414
BFR,22.82,BFR160115P00030000,put,01/15/2016,11/12/2015,30.0,0.0,6.6,7.7,0,0,0.0,0.635,-0.9192,0.0359
BFR,22.82,BFR160115C00035000,call,01/15/2016,11/12/2015,35.0,0.0,0.0,0.25,0,0,0.0,0.6941,0.0331,0.0147
BFR,22.82,BFR160115P00035000,put,01/15/2016,11/12/2015,35.0,0.0,11.4,12.8,0,0,0.0,0.8908,-0.9875,0.0077
BFR,22.82,BFR160415C00002500,call,04/15/2016,11/12/2015,2.5,0.0,19.4,22.0,0,0,0.0,4.6644,1.0,0.0
BFR,22.82,BFR160415P00002500,put,04/15/2016,11/12/2015,2.5,0.0,0.0,0.45,0,0,0.0,2.6065,-0.0008,0.0002
BFR,22.82,BFR160415C00005000,call,04/15/2016,11/12/2015,5.0,0.0,16.7,18.9,0,0,0.0,2.293,0.9972,0.0006
BFR,22.82,BFR160415P00005000,put,04/15/2016,11/12/2015,5.0,0.0,0.0,0.45,0,0,0.0,1.7417,-0.0111,0.0016
BFR,22.82,BFR160415C00007500,call,04/15/2016,11/12/2015,7.5,0.0,14.4,17.0,0,0,0.0,2.0213,0.9828,0.003
BFR,22.82,BFR160415P00007500,put,04/15/2016,11/12/2015,7.5,0.0,0.0,0.5,0,0,0.0,1.334,-0.0372,0.0044
BFR,22.82,BFR160415C00010000,call,04/15/2016,11/12/2015,10.0,0.0,12.1,14.5,0,0,0.0,1.5612,0.9505,0.0073
BFR,22.82,BFR160415P00010000,put,04/15/2016,11/12/2015,10.0,0.0,0.0,0.25,0,0,0.0,0.8578,-0.0523,0.0074
BFR,22.82,BFR160415C00012500,call,04/15/2016,11/12/2015,12.5,10.3,9.9,11.3,0,20,0.0,0.9804,0.9298,0.012
BFR,22.82,BFR160415P00012500,put,04/15/2016,11/12/2015,12.5,0.3,0.0,0.65,0,100,0.0,0.8567,-0.07,0.012
